Category,Desc,Food ID,Carbs,Cholesterol,Calories,Protein,Sugar ,Saturated Fat,Calcium,Iron,Vitamin B6,Vitamin C
GUAVA SAUCE,"GUAVA SAUCE,COOKED",9143,9.48,0,36,0.32,5.880000114,0.04,7,0.18,0.09,146.4
JACKFRUIT,"JACKFRUIT,RAW",9144,24.01,0,94,1.47,0,0.063,34,0.6,0.108,6.7
JAVA-PLUM,"JAVA-PLUM,(JAMBOLAN),RAW",9145,15.56,0,60,0.72,0,0,19,0.19,0.038,14.3
JUJUBE,"JUJUBE,RAW",9146,20.23,0,79,1.2,0,0,21,0.48,0.081,69
JUJUBE,"JUJUBE,DRIED",9147,73.6,0,287,3.7,0,0,79,1.8,0,13
KIWI FRUIT,"KIWI FRUIT,(CHINESE GOOSEBERRIES),FRSH,RAW",9148,14.66,0,61,1.14,8.989999771,0.029,34,0.31,0.063,92.7
KUMQUATS,"KUMQUATS,RAW",9149,15.9,0,71,1.88,9.359999657,0.103,62,0.86,0.036,43.9
LEMONS,"LEMONS,RAW,WITHOUT PEEL",9150,9.32,0,29,1.1,2.5,0.039,26,0.6,0.08,53
LEMONS,"LEMONS,RAW,WITH PEEL",9151,10.7,0,20,1.2,0,0.039,61,0.7,0.109,77
LEMON JUICE,"LEMON JUICE,RAW",9152,8.63,0,25,0.38,2.400000095,0,7,0.03,0.051,46
LEMON JUC,"LEMON JUC,CND OR BTLD",9153,6.48,0,21,0.4,2.400000095,0.038,11,0.13,0.043,24.8
LEMON JUC,"LEMON JUC,FRZ,UNSWTND,SINGLE STRENGTH",9154,6.5,0,22,0.46,2.400000095,0.043,8,0.12,0.06,31.5
LEMON PEEL,"LEMON PEEL,RAW",9156,16,0,47,1.5,4.170000076,0.039,134,0.8,0.172,129
LIMES,"LIMES,RAW",9159,10.54,0,30,0.7,1.690000057,0.022,33,0.6,0.043,29.1
LIME JUICE,"LIME JUICE,RAW",9160,8.42,0,25,0.42,1.690000057,0.008,14,0.09,0.038,30
LIME JUC,"LIME JUC,CND OR BTLD,UNSWTND",9161,6.69,0,21,0.25,1.370000005,0.026,12,0.23,0.027,6.4
LITCHIS,"LITCHIS,RAW",9164,16.53,0,66,0.83,15.22999954,0.099,5,0.31,0.1,71.5
LITCHIS,"LITCHIS,DRIED",9165,70.7,0,277,3.8,66.09999847,0.27,33,1.7,0.09,183
LOGANBERRIES,"LOGANBERRIES,FROZEN",9167,13.02,0,55,1.52,7.699999809,0.011,26,0.64,0.065,15.3
LONGANS,"LONGANS,RAW",9172,15.14,0,60,1.31,0,0,1,0.13,0,84
LONGANS,"LONGANS,DRIED",9173,74,0,286,4.9,0,0,45,5.4,0,28
LOQUATS,"LOQUATS,RAW",9174,12.14,0,47,0.43,0,0.04,16,0.28,0.1,1
MAMMY-APPLE,"MAMMY-APPLE,(MAMEY),RAW",9175,12.5,0,51,0.5,0,0.136,11,0.7,0.1,14
MANGOS,"MANGOS,RAW",9176,17,0,65,0.51,14.80000019,0.066,10,0.13,0.134,27.7
MANGOSTEEN,"MANGOSTEEN,CND,SYRUP PK",9177,17.91,0,73,0.41,0,0,12,0.3,0.018,2.9
MELONS,"MELONS,CANTALOUPE,RAW",9181,8.16,0,34,0.84,7.860000134,0.051,9,0.21,0.072,36.7
MELONS,"MELONS,CASABA,RAW",9183,6.58,0,28,1.11,5.690000057,0.025,11,0.34,0.163,21.8
MELONS,"MELONS,HONEYDEW,RAW",9184,9.09,0,36,0.54,8.119999886,0.038,6,0.17,0.088,18
MELON BALLS,"MELON BALLS,FROZEN",9185,7.94,0,33,0.84,0,0.064,10,0.29,0.106,6.2
FRUIT,"FRUIT,MXD,(PEACH&PEAR&PNAPPL),CND,HVY SYRUP,SOL&LIQUIDS",9187,18.76,0,72,0.37,0,0.014,1,0.36,0.036,69
FRUIT,"FRUIT,MXD,(PRUNE&APRICOT&PEAR),DRIED",9188,64.06,0,243,2.46,0,0.04,38,2.71,0.159,3.8
FRUIT,"FRUIT,MXD,(PCH, CHER-SWT & SR, RASPB, GRAPE, BOYS),FRZ,SWTND",9189,24.23,0,98,1.42,0,0.025,7,0.28,0.025,75
MULBERRIES,"MULBERRIES,RAW",9190,9.8,0,43,1.44,8.100000381,0.027,39,1.85,0.05,36.4
NECTARINES,"NECTARINES,RAW",9191,10.55,0,44,1.06,7.889999866,0.025,6,0.28,0.025,5.4
OHELOBERRIES,"OHELOBERRIES,RAW",9192,6.84,0,28,0.38,0,0,7,0.09,0,6
OLIVES,"OLIVES,RIPE,CND (SMALL-EXTRA LRG)",9193,6.26,0,115,0.84,0,1.415,88,3.3,0.009,0.9
OLIVES,"OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)",9194,5.61,0,81,0.97,0,0.909,94,3.32,0.012,1.5
OLIVES,"OLIVES,PICKLED,CND OR BTLD,GRN",9195,3.84,0,145,1.03,0.540000021,2.029,52,0.49,0.031,0
ORANGES,"ORANGES,RAW,ALL COMM VAR",9200,11.75,0,47,0.94,9.350000381,0.015,40,0.1,0.06,53.2
ORANGES,"ORANGES,RAW,CALIFORNIA,VALENCIAS",9201,11.89,0,49,1.04,0,0.035,40,0.09,0.063,48.5
ORANGES,"ORANGES,RAW,NAVELS",9202,12.54,0,49,0.91,8.5,0.017,43,0.13,0.079,59.1
ORANGES,"ORANGES,RAW,FLORIDA",9203,11.54,0,46,0.7,9.140000343,0.025,43,0.09,0.051,45
ORANGES,"ORANGES,RAW,WITH PEEL",9205,15.5,0,63,1.3,0,0.035,70,0.8,0.093,71
ORANGE JUICE,"ORANGE JUICE,RAW",9206,10.4,0,45,0.7,8.399999619,0.024,11,0.2,0.04,50
ORANGE JUC,"ORANGE JUC,CND,UNSWTND",9207,11.01,0,47,0.68,8.760000229,0.018,10,0.1,0.031,30.1
ORANGE JUC,"ORANGE JUC,CHILLED,INCL FROM CONC",9209,10.19,0,44,0.8,0,0.014,10,0.17,0.054,32.9
ORANGE JUC,"ORANGE JUC,CHILLED,INCL FROM CONC,FORT W/ CA & VITAMIN D",9210,10.06,0,44,0.8,0,0.029,201,0.17,0.054,32.9
ORANGE JUC,"ORANGE JUC,FRZ CONC,UNSWTND,UNDIL",9214,38.17,0,159,2.39,37.36999893,0.024,32,0.35,0.156,137.9
ORANGE JUC,"ORANGE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O",9215,10.78,0,45,0.68,8.399999619,0.007,9,0.1,0.044,38.9
ORANGE PEEL,"ORANGE PEEL,RAW",9216,25,0,97,1.5,0,0.024,161,0.8,0.176,136
ORANGE-GRAPEFRUIT JUC,"ORANGE-GRAPEFRUIT JUC,CND,UNSWTND",9217,10.28,0,43,0.6,10.18000031,0.011,8,0.46,0.023,29.1
TANGERINES,"TANGERINES,(MANDARIN ORANGES),RAW",9218,13.34,0,53,0.81,10.57999992,0.039,37,0.15,0.078,26.7
TANGERINES,"TANGERINES,(MANDARIN ORANGES),CND,JUC PK",9219,9.57,0,37,0.62,8.869999886,0.003,11,0.27,0.042,34.2
TANGERINES,"TANGERINES,(MANDARIN ORANGES),CND,LT SYRUP PK",9220,16.19,0,61,0.45,15.48999977,0.012,7,0.37,0.042,19.8
TANGERINE JUICE,"TANGERINE JUICE,RAW",9221,10.1,0,43,0.5,9.899999619,0.024,18,0.2,0.042,31
TANGERINE JUC,"TANGERINE JUC,CND,SWTND",9223,12,0,50,0.5,11.80000019,0.013,18,0.2,0.032,22
TANGERINE JUC,"TANGERINE JUC,FRZ CONC,SWTND,UNDIL",9224,38.85,0,161,1.5,0,0.026,27,0.34,0.146,85.1
TANGERINE JUC,"TANGERINE JUC,FRZ CONC,SWTND,DIL W/3 VOLUME H2O",9225,11.06,0,46,0.43,0,0.007,8,0.1,0.042,24.2
PAPAYAS,"PAPAYAS,RAW",9226,9.81,0,39,0.61,5.900000095,0.043,24,0.1,0.019,61.8
PAPAYA NECTAR,"PAPAYA NECTAR,CANNED",9229,14.51,0,57,0.17,13.90999985,0.047,10,0.34,0.009,3
PASSION-FRUIT,"PASSION-FRUIT,(GRANADILLA),PURPLE,RAW",9231,23.38,0,97,2.2,11.19999981,0.059,12,1.6,0.1,30
PASSION-FRUIT JUC,"PASSION-FRUIT JUC,PURPLE,RAW",9232,13.6,0,51,0.39,13.39999962,0.004,4,0.24,0.05,29.8
PASSION-FRUIT JUC,"PASSION-FRUIT JUC,YEL,RAW",9233,14.45,0,60,0.67,14.25,0.015,4,0.36,0.06,18.2
PEACHES,"PEACHES,RAW",9236,9.54,0,39,0.91,8.390000343,0.019,6,0.25,0.025,6.6
PEACHES,"PEACHES,CND,H2O PK,SOL&LIQUIDS",9237,6.11,0,24,0.44,4.809999943,0.006,2,0.32,0.019,2.9
PEACHES,"PEACHES,CND,JUC PK,SOL&LIQUIDS",9238,11.57,0,44,0.63,10.27000046,0.004,6,0.27,0.019,3.6
PEACHES,"PEACHES,CND,EX LT SYRUP,SOL&LIQUIDS",9239,11.1,0,42,0.4,0,0.011,5,0.3,0.019,3
PEACHES,"PEACHES,CND,LT SYRUP PK,SOL&LIQUIDS",9240,14.55,0,54,0.45,13.25,0.003,3,0.36,0.019,2.4
PEACHES,"PEACHES,CND,HVY SYRUP PK,SOL&LIQUIDS",9241,19.94,0,74,0.45,18.63999939,0.01,3,0.27,0.019,2.8
PEACHES,"PEACHES,CND,EX HVY SYRUP PK,SOL&LIQUIDS",9242,26.06,0,96,0.47,0,0.003,3,0.29,0.019,1.2
PEACHES,"PEACHES,SPICED,CND,HVY SYRUP PK,SOL&LIQUIDS",9243,20.08,0,75,0.41,18.78000069,0.011,6,0.28,0.019,5.3
PEACHES,"PEACHES,DEHYD (LOW-MOISTURE),SULFURED,UNCKD",9244,83.18,0,325,4.89,0,0.111,38,5.51,0.159,10.6
PEACHES,"PEACHES,DEHYD (LOW-MOISTURE),SULFURED,STWD",9245,34.14,0,133,2.01,0,0.045,16,2.26,0.054,6.8
PEACHES,"PEACHES,DRIED,SULFURED,UNCKD",9246,61.33,0,239,3.61,41.74000168,0.082,28,4.06,0.067,4.8
PEACHES,"PEACHES,DRIED,SULFURED,STWD,WO/ SUGAR",9247,19.69,0,77,1.16,16.98999977,0.026,9,1.31,0.038,3.7
PEACHES,"PEACHES,DRIED,SULFURED,STWD,W/ SUGAR",9248,26.6,0,103,1.06,0,0.024,8,1.2,0.035,3.4
PEACHES,"PEACHES,FRZ,SLICED,SWTND",9250,23.98,0,94,0.63,22.18000031,0.014,3,0.37,0.018,94.2
PEACH NECTAR,"PEACH NECTAR,CND,WO/ VIT C",9251,13.92,0,54,0.27,13.31999969,0.002,5,0.19,0.007,5.3
PEARS,"PEARS,RAW",9252,15.46,0,58,0.38,9.800000191,0.006,9,0.17,0.028,4.2
PEARS,"PEARS,CND,H2O PK,SOL&LIQUIDS",9253,7.81,0,29,0.19,6.099999905,0.002,4,0.21,0.014,1
PEARS,"PEARS,CND,JUC PK,SOL&LIQUIDS",9254,12.94,0,50,0.34,9.699999809,0.004,9,0.29,0.014,1.6
PEARS,"PEARS,CND,EX LT SYRUP PK,SOL&LIQUIDS",9255,12.2,0,47,0.3,0,0.006,7,0.2,0.014,2
PEARS,"PEARS,CND,LT SYRUP PK,SOL&LIQUIDS",9256,15.17,0,57,0.19,12.10000038,0.002,5,0.28,0.014,0.7
PEARS,"PEARS,CND,HVY SYRUP PK,SOL&LIQUIDS",9257,19.17,0,74,0.2,15.19999981,0.007,5,0.22,0.014,1.1
PEARS,"PEARS,CND,EX HVY SYRUP PK,SOL&LIQUIDS",9258,25.25,0,97,0.19,0,0.007,5,0.22,0.014,1.1
PEARS,"PEARS,DRIED,SULFURED,UNCKD",9259,69.7,0,262,1.87,62.20000076,0.035,34,2.1,0.072,7
PEARS,"PEARS,DRIED,SULFURED,STWD,WO/ SUGAR",9260,33.81,0,127,0.91,27.40999985,0.017,16,1.02,0.035,4
PEARS,"PEARS,DRIED,SULFURED,STWD,W/ SUGAR",9261,37.14,0,140,0.86,0,0.016,15,0.97,0.033,3.8
PEAR NECTAR,"PEAR NECTAR,CND,WO/ VIT C",9262,15.76,0,60,0.11,15.15999985,0.001,5,0.26,0.014,1.1
PERSIMMONS,"PERSIMMONS,JAPANESE,RAW",9263,18.59,0,70,0.58,12.52999973,0.02,8,0.15,0.1,7.5
PERSIMMONS,"PERSIMMONS,JAPANESE,DRIED",9264,73.43,0,274,1.38,0,0,25,0.74,0,0
PERSIMMONS,"PERSIMMONS,NATIVE,RAW",9265,33.5,0,127,0.8,0,0,27,2.5,0,66
PINEAPPLE,"PINEAPPLE,RAW,ALL VAR",9266,13.12,0,50,0.54,9.850000381,0.009,13,0.29,0.112,47.8
PINEAPPLE,"PINEAPPLE,CND,H2O PK,SOL&LIQUIDS",9267,8.3,0,32,0.43,7.5,0.006,15,0.4,0.074,7.7
PINEAPPLE,"PINEAPPLE,CND,JUC PK,SOL&LIQUIDS",9268,15.7,0,60,0.42,14.44999981,0.006,14,0.28,0.074,9.5
PINEAPPLE,"PINEAPPLE,CND,LT SYRUP PK,SOL&LIQUIDS",9269,13.45,0,52,0.36,12.64999962,0.009,14,0.39,0.074,7.5
PINEAPPLE,"PINEAPPLE,CND,HVY SYRUP PK,SOL&LIQUIDS",9270,20.2,0,78,0.35,16.89999962,0.009,14,0.38,0.074,7.4
PINEAPPLE,"PINEAPPLE,CND,EX HVY SYRUP PK,SOL&LIQUIDS",9271,21.5,0,83,0.34,0,0.009,14,0.38,0.074,7.3
PINEAPPLE,"PINEAPPLE,FRZ,CHUNKS,SWTND",9272,22.2,0,86,0.4,21.10000038,0.007,9,0.4,0.075,8
PINEAPPLE JUC,"PINEAPPLE JUC,CND,UNSWTND,WO/ VIT C",9273,12.87,0,53,0.36,9.979999542,0.008,13,0.31,0.1,10
PINEAPPLE JUC,"PINEAPPLE JUC,FRZ CONC,UNSWTND,UNDIL",9274,44.3,0,179,1.3,43.59999847,0.007,39,0.9,0.255,42
PINEAPPLE JUC,"PINEAPPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O",9275,12.77,0,52,0.4,12.56999969,0.002,11,0.3,0.074,12
PITANGA,"PITANGA,(SURINAM-CHERRY),RAW",9276,7.49,0,33,0.8,0,0,9,0.2,0,26.3
PLANTAINS,"PLANTAINS,RAW",9277,31.89,0,122,1.3,15,0.143,3,0.6,0.299,18.4
PLANTAINS,"PLANTAINS,COOKED",9278,31.15,0,116,0.79,14,0.069,2,0.58,0.24,10.9
PLUMS,"PLUMS,RAW",9279,11.42,0,46,0.7,9.920000076,0.017,6,0.17,0.029,9.5
PLUMS,"PLUMS,CND,PURPLE,H2O PK,SOL&LIQUIDS",9281,11.03,0,41,0.39,10.10000038,0.001,7,0.16,0.027,2.7
PLUMS,"PLUMS,CND,PURPLE,JUC PK,SOL&LIQUIDS",9282,15.15,0,58,0.51,14.22000027,0.002,10,0.34,0.027,2.8
PLUMS,"PLUMS,CND,PURPLE,LT SYRUP PK,SOL&LIQUIDS",9283,16.28,0,63,0.37,15.35000038,0.008,9,0.86,0.027,0.4
PLUMS,"PLUMS,CND,PURPLE,HVY SYRUP PK,SOL&LIQUIDS",9284,23.24,0,89,0.36,22.30999947,0.008,9,0.84,0.027,0.4
PLUMS,"PLUMS,CND,PURPLE,EX HVY SYRUP PK,SOL&LIQUIDS",9285,26.31,0,101,0.36,0,0.008,9,0.82,0.027,0.4
POMEGRANATES,"POMEGRANATES,RAW",9286,18.7,0,83,1.67,13.67000008,0.12,10,0.3,0.075,10.2
PRICKLY PEARS,"PRICKLY PEARS,RAW",9287,9.57,0,41,0.73,0,0.067,56,0.3,0.06,14
PRUNES,"PRUNES,CND,HVY SYRUP PK,SOL&LIQUIDS",9288,27.8,0,105,0.87,0,0.016,17,0.41,0.203,2.8
PRUNES,"PRUNES,DEHYD (LOW-MOISTURE),UNCKD",9289,89.07,0,339,3.7,0,0.059,72,3.52,0.745,0
PRUNES,"PRUNES,DEHYD (LOW-MOISTURE),STWD",9290,29.7,0,113,1.23,0,0.02,24,1.17,0.191,0
PLUMS,"PLUMS,DRIED (PRUNES),UNCKD",9291,63.88,0,240,2.18,38.13000107,0.088,43,0.93,0.205,0.6
PLUMS,"PLUMS,DRIED (PRUNES),STWD,WO/ ADDED SUGAR",9292,28.08,0,107,0.96,24.97999954,0.01,19,0.41,0.218,2.9
PLUMS,"PLUMS,DRIED (PRUNES),STWD,W/ ADDED SUGAR",9293,32.88,0,124,1.09,0,0.017,21,1.04,0.203,2.7
PRUNE JUICE,"PRUNE JUICE,CANNED",9294,17.45,0,71,0.61,16.45000076,0.003,12,1.18,0.218,4.1
PUMMELO,"PUMMELO,RAW",9295,9.62,0,38,0.76,0,0,4,0.11,0.036,61
QUINCES,"QUINCES,RAW",9296,15.3,0,57,0.4,0,0.01,11,0.7,0.04,15
RAISINS,"RAISINS,GOLDEN SEEDLESS",9297,79.52,0,302,3.39,59.18999863,0.151,53,1.79,0.323,3.2
RAISINS,"RAISINS,SEEDLESS",9298,79.18,0,299,3.07,59.18999863,0.058,50,1.88,0.174,2.3
RAISINS,"RAISINS,SEEDED",9299,78.47,0,296,2.52,0,0.178,28,2.59,0.188,5.4
RAMBUTAN,"RAMBUTAN,CND,SYRUP PK",9301,20.87,0,82,0.65,0,0,22,0.35,0.02,4.9
RASPBERRIES,"RASPBERRIES,RAW",9302,11.94,0,52,1.2,4.420000076,0.019,25,0.69,0.055,26.2
RASPBERRIES,"RASPBERRIES,CND,RED,HVY SYRUP PK,SOL&LIQUIDS",9304,23.36,0,91,0.83,20.05999947,0.005,11,0.42,0.042,8.7
RASPBERRIES,"RASPBERRIES,FRZ,RED,SWTND",9306,26.16,0,103,0.7,21.76000023,0.005,15,0.65,0.034,16.5
RHUBARB,"RHUBARB,RAW",9307,4.54,0,21,0.9,1.100000024,0.053,86,0.22,0.024,8
RHUBARB,"RHUBARB,FROZEN,UNCOOKED",9309,5.1,0,21,0.55,1.100000024,0.029,194,0.29,0.025,4.8
RHUBARB,"RHUBARB,FRZ,CKD,W/SUGAR",9310,31.2,0,116,0.39,28.70000076,0.014,145,0.21,0.02,3.3
ROSELLE,"ROSELLE,RAW",9311,11.31,0,49,0.96,0,0,215,1.48,0,12
ROSE-APPLES,"ROSE-APPLES,RAW",9312,5.7,0,25,0.6,0,0,29,0.07,0,22.3
SAPODILLA,"SAPODILLA,RAW",9313,19.96,0,83,0.44,0,0.194,21,0.8,0.037,14.7
SAPOTES,"SAPOTES,(MARMALADE PLUM),RAW",9314,33.76,0,134,2.12,0,0,39,1,0,20
SOURSOP,"SOURSOP,RAW",9315,16.84,0,66,1,13.53999996,0.051,14,0.6,0.059,20.6
STRAWBERRIES,"STRAWBERRIES,RAW",9316,7.68,0,32,0.67,4.889999866,0.015,16,0.41,0.047,58.8
STRAWBERRIES,"STRAWBERRIES,CND,HVY SYRUP PK,SOL&LIQUIDS",9317,23.53,0,92,0.56,21.82999992,0.014,13,0.49,0.049,31.7
STRAWBERRIES,"STRAWBERRIES,FRZ,UNSWTND",9318,9.13,0,35,0.43,4.559999943,0.006,16,0.75,0.028,41.2
STRAWBERRIES,"STRAWBERRIES,FRZ,SWTND,WHL",9319,21,0,78,0.52,18.61000061,0.007,11,0.47,0.028,39.5
STRAWBERRIES,"STRAWBERRIES,FRZ,SWTND,SLICED",9320,25.92,0,96,0.53,24.01000023,0.007,11,0.59,0.03,41.4
SUGAR-APPLES,"SUGAR-APPLES,(SWEETSOP),RAW",9321,23.64,0,94,2.06,0,0.048,24,0.6,0.2,36.3
TAMARINDS,"TAMARINDS,RAW",9322,62.5,0,239,2.8,57.40000153,0.272,74,2.8,0.066,3.5
FRUIT SALAD,"FRUIT SALAD,TROPICAL,CND,HVY SYRUP,SOL&LIQUIDS",9325,22.36,0,86,0.41,0,0.019,13,0.52,0.12,17.5
WATERMELON,"WATERMELON,RAW",9326,7.55,0,30,0.61,6.199999809,0.016,7,0.24,0.045,8.1
MARASCHINO CHERRIES,"MARASCHINO CHERRIES,CND,DRND",9328,41.97,0,165,0.22,38.77000046,0.039,54,0.43,0.005,0
FEIJOA,"FEIJOA,RAW",9334,10.63,0,49,1.24,0,0,17,0.08,0.05,20.3
PEARS,"PEARS,ASIAN,RAW",9340,10.65,0,42,0.5,7.050000191,0.012,4,0,0.022,3.8
FRUIT COCKTAIL,"FRUIT COCKTAIL,CND,HVY SYRUP,DRND",9351,18.8,0,70,0.47,17.13999939,0.014,7,0.29,0.051,1.9
BLUEBERRIES,"BLUEBERRIES,CND,LT SYRUP,DRND",9352,22.66,0,88,1.04,17.45000076,0,6,0.43,0.049,0.5
BLUEBERRIES,"BLUEBERRIES,WILD,CND,HVY SYRUP,DRND",9353,28.32,0,107,0.56,19.28000069,0,19,2.2,0.035,0.3
PINEAPPLE,"PINEAPPLE,CND,JUC PK,DRND",9354,15.56,0,60,0.51,14.26000023,0.008,16,0.28,0.075,9.4
APRICOTS,"APRICOTS,CND,HVY SYRUP,DRND",9357,21.31,0,83,0.64,18.64999962,0.007,10,0.3,0.055,3.1
CHERRIES,"CHERRIES,SWT,CND,PITTED,HVY SYRUP,DRND",9367,21.07,0,83,0.73,16.18000031,0.041,10,0.35,0.022,3.6
PEACHES,"PEACHES,CND,HVY SYRUP,DRND",9370,19.79,0,77,0.54,17.62999916,0.004,3,0.27,0.019,2.8
PEARS,"PEARS,CND,HVY SYRUP,DRND",9374,19.08,0,74,0.24,16.42000008,0.01,6,0.22,0.014,1.1
PLUMS,"PLUMS,CND,HVY SYRUP,DRND",9379,23.12,0,89,0.44,21.57999992,0.011,10,0.84,0.028,0.4
TANGERINES,"TANGERINES,(MANDARIN ORANGES),CND,JUC PK,DRND",9383,9.41,0,38,0.75,8.25,0.004,12,0.27,0.043,33.9
APPLE JUC,"APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C",9400,11.3,0,46,0.1,9.619999886,0.022,8,0.12,0.018,38.5
APPLESAUCE,"APPLESAUCE,CND,UNSWTND,W/ VIT C",9401,11.27,0,42,0.17,9.390000343,0.008,4,0.23,0.027,21.2
APPLESAUCE,"APPLESAUCE,CND,SWTND,W/SALT",9402,19.91,0,76,0.18,0,0.03,4,0.35,0.026,1.7
APRICOT NECTAR,"APRICOT NECTAR,CND,W/ VIT C",9403,14.39,0,56,0.37,0,0.006,7,0.38,0.022,54.4
GRAPEFRUIT JUICE,"GRAPEFRUIT JUICE,PINK,RAW",9404,9.2,0,39,0.5,0,0.014,9,0.2,0.044,38
KIWIFRUIT,"KIWIFRUIT,(CHINESE GOOSEBERRIES),HELD IN STORAGE,RAW",9405,14.88,0,61,0.99,0,0,26,0.41,0,75
ORANGE JUC,"ORANGE JUC,CALIFORNIA,CHILLED,INCL FROM CONC",9406,10.06,0,44,0.8,0,0.029,10,0.17,0.054,42.7
PEACH NECTAR,"PEACH NECTAR,CND,W/ VIT C",9407,13.92,0,54,0.27,0,0.002,5,0.19,0.007,26.8
PEAR NECTAR,"PEAR NECTAR,CND,W/ VIT C",9408,15.76,0,60,0.11,0,0.001,5,0.26,0.014,27
PINEAPPLE JUC,"PINEAPPLE JUC,CND,UNSWTND,W/ ADDED VIT C",9409,12.87,0,53,0.36,9.979999542,0.008,13,0.31,0.1,43.8
APPLE JUC,"APPLE JUC,FRZ CONC,UNSWTND,UNDIL,W/ VIT C",9410,41,0,166,0.51,38.83000183,0.06,20,0.91,0.116,88.9
APPLE JUC,"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O,W/ VIT C",9411,11.54,0,47,0.14,0,0.018,6,0.26,0.033,25
JACKFRUIT,"JACKFRUIT,CND,SYRUP PK",9420,23.94,0,92,0.36,0,0,44,0.29,0.044,0.5
DATES,"DATES,MEDJOOL",9421,74.97,0,277,1.81,66.47000122,0,64,0.9,0.249,0
DURIAN,"DURIAN,RAW OR FROZEN",9422,27.09,0,147,1.47,0,0,6,0.43,0.316,19.7
No Category,PRUNE PUREE,9423,65.1,0,257,2.1,39,0.016,31,2.8,0,4.3
No Category,CANDIED FRUIT,9426,82.74,0,322,0.34,80.68000031,0.01,18,0.17,0,0
ABIYUCH,"ABIYUCH,RAW",9427,17.6,0,69,1.5,8.550000191,0.014,8,1.61,0,54.1
ROWAL,"ROWAL,RAW",9428,23.9,0,111,2.3,14.10000038,0.245,15,2.2,0,25.8
PINEAPPLE,"PINEAPPLE,RAW,TRADITIONAL VAR",9429,11.82,0,45,0.55,8.289999962,0,13,0.25,0.106,16.9
PINEAPPLE,"PINEAPPLE,RAW,EX SWT VAR",9430,13.5,0,51,0.53,10.31999969,0,13,0.28,0.114,56.4
USDA CMDTY,"USDA CMDTY,MXD FRUIT (PEACH,PEARS,GRAPES),CND,LT SYRUP,DRND",9431,14.65,0,57,0.46,11.25,0.01,5,0.31,0.016,2.2
USDA CMDTY,"USDA CMDTY,MXD FRUIT (PEACH,PEAR,GRAPE),CND,LT SYR,SOL & LIQ",9432,14.3,0,55,0.41,11.46000004,0.01,5,0.29,0.016,3.1
CLEMENTINES,"CLEMENTINES,RAW",9433,12.02,0,47,0.85,9.180000305,0,30,0.14,0.075,48.8
GUANABANA NECTAR,"GUANABANA NECTAR,CND",9434,14.93,0,59,0.11,13.06999969,0.029,7,0.36,0.007,11.1
GUAVA NECTAR,"GUAVA NECTAR,CND",9435,14.87,0,57,0.09,12.36999989,0,11,1.25,0.01,19.7
MANGO NECTAR,"MANGO NECTAR,CND",9436,13.12,0,51,0.11,12.44999981,0.014,17,0.36,0.015,15.2
TAMARIND NECTAR,"TAMARIND NECTAR,CND",9437,14.73,0,57,0.09,12.69999981,0,10,0.75,0.007,7.1
USDA CMDTY PEACHES,"USDA CMDTY PEACHES,CND,LT SYRUP,DRND",9438,15.65,0,61,0.56,10.60999966,0,3,0.25,0.016,2.5
USDA CMDTY PEARS,"USDA CMDTY PEARS,CND,JUC PK,DRND",9439,12.91,0,51,0.34,8.270000458,0,9,0.34,0.016,0.3
USDA CMDTY PEARS,"USDA CMDTY PEARS,CND,LT SYRUP,DRND",9440,16.21,0,62,0.28,11.22000027,0,5,0.28,0.016,0.9
POMEGRANATE JUC,"POMEGRANATE JUC,BTLD",9442,13.13,0,54,0.15,12.64999962,0.077,11,0.1,0.04,0.1
JUICE,"JUICE,APPL & GRAPE BLEND,W/ ADDED VIT C",9443,12.46,0,50,0.16,10.92000008,0,11,0.11,0.021,28.2
JUICE,"JUICE,APPL,GRAPE & PEAR BLEND,W/ ADDED VIT C & CA",9444,12.96,0,52,0.17,9.949999809,0,72,0.14,0.018,50.7
PORK,"PORK,FRSH,ENHANCED,COMP OF FAT,CKD",10000,0.32,81,585,10.06,0,21.382,36,0.82,0.234,0
PORK,"PORK,FRSH,CARCASS,LN&FAT,RAW",10001,0,74,376,13.91,0,12.44,19,0.69,0.284,0.4
PORK,"PORK,FRSH,COMP OF RTL CUTS (LEG,LOIN,SHLDR),LN,RAW",10002,0,61,143,21.07,0,2.03,16,0.91,0.508,0.7
PORK,"PORK,FRSH,COMP OF LEG,LOIN,SHLDR,&SPARERIBS,LN&FAT,RAW",10003,0,69,227,18.25,0,5.77,15,0.89,0.415,0.6
PORK,"PORK,FRESH,BACKFAT,RAW",10004,0,57,812,2.92,0,32.21,2,0.18,0.04,0.1
PORK,"PORK,FRSH,BELLY,RAW",10005,0,72,518,9.34,0,19.33,5,0.52,0.13,0.3
PORK,"PORK,FRSH,FAT,RAW",10006,0,77,665,5.82,0,25.082,36,0.39,0.173,0
PORK,"PORK,FRSH,FAT,CKD",10007,0,83,635,8.86,0,23.43,42,0.64,0.206,0
PORK,"PORK,FRSH,LEG (HAM),WHL,LN&FAT,RAW",10008,0,73,245,17.43,0,6.54,5,0.85,0.401,0.7
